Symbol,Correlation,Capacity
KNL,-0.9041239616449934,477147030.4
NWLI,-0.9041214109769912,669282201.4
WTI,-0.9041035125107812,296088088.8
CWK,-0.904083450868521,2365963547.0
JAGX,-0.9040763081617867,9414755.011
PSMT,-0.904059646833136,1883204064.0
SNMP,-0.9040134383811407,6392061.76
MED,-0.9040073485859921,756381750.7
TRT,-0.9039864333879768,10358015.1
JAZZ,-0.903986024879828,6106181027.0
SITC,-0.9039800144637993,977331521.3
CPG,-0.9039439391309275,479106930.3
LEVI,-0.9039108778594016,5095058132.0
MN,-0.9038824278836689,48809571.0
SIRI,-0.9038718043470589,23040790160.0
LADR,-0.9038101688663419,822646680.4
GDP,-0.9037453414364873,86860273.5
DKL,-0.903646798565798,270715750.0
ETH,-0.9036434667602369,255923533.3
IX,-0.9035883288820374,14059087285.0
VNCE,-0.9035701818952181,58516414.23
TV,-0.9035451752786628,3245616079.0
WRLD,-0.9035372760713253,445954636.9
NEPT,-0.90352046425286,180617239.5
PRTA,-0.9034420941622768,499291776.6
YPF,-0.903398186525188,1482789230.0
RYAM,-0.9033887684093215,64443496.98
UMH,-0.9033770554685949,462720448.3
MDLY,-0.903358543404205,15759409.11
OSW,-0.9033450273627506,229197742.5
FINV,-0.903319619621788,514422477.1
PSNL,-0.9033166627716133,278546608.1
MGM,-0.903298942680935,6666108662.0
BCH,-0.9032741008832168,8106620750.0
WOR,-0.9032484822161352,1312027013.0
TCF,-0.9032399179391842,3723832800.0
ZEUS,-0.9032042872484719,93573738.89
SES,-0.9031978760314419,3736305.0
UAL,-0.903078431381731,6871268000.0
GBLIZ,-0.9030612929118571,0.0
SLG,-0.9030569209274923,3704274125.0
SUZ,-0.9030486555862102,8796924702.0
BCOM,-0.9029929529315043,107022869.6
CXDC,-0.9029810530352553,60950224.85
TSBK,-0.902944824884121,134772941.3
EML,-0.9028914778124942,113456016.9
ONDK,-0.902871484323801,71271550.88
WHG,-0.9027745263419666,201937168.8
AMPE,-0.9027708801197951,88726400.78
YTRA,-0.9027417341777874,56136689.55
IO,-0.9027392005599889,18776718.84
SPXC,-0.9027280556364172,1525000141.0
EZT,-0.9027169639512965,0.0
NBN,-0.9027150890492506,98938502.09
CVR,-0.9026836307970008,18762283.44
FTV,-0.9026813600338857,19747575997.0
QUMU,-0.9026577483512306,29822293.6
UAN,-0.9026404706824621,104560184.1
KMPH,-0.9026112765149547,14603884.26
CHU,-0.9026011370951014,19705192075.0
KL,-0.9025767862290187,10178793474.0
QTWO,-0.9025274772980248,3361662434.0
IMO,-0.9025106717607796,8938594681.0
PHAS,-0.9024661891317367,115698172.8
NEOS,-0.9023983476159892,45783569.49
ORMP,-0.9023929156496961,70289107.78
BBSI,-0.9023583072040805,309424473.6
FHN,-0.9023523873655036,2481829129.0
FBMS,-0.9023477068253111,392045508.5
HOPE,-0.9023398983835292,1034102851.0
NTIP,-0.9023020023832278,54795053.04
UEIC,-0.9022757291155932,548406597.8
SREV,-0.9022610392475063,100739847.5
TILE,-0.9022125792772315,492465034.4
IHT,-0.9021484196849543,9495205.5
XELA,-0.9021479595403383,31616621.67
LMRK,-0.9021471057881904,303859867.8
HPE,-0.902129971886931,12058878050.0
VIOT,-0.9021284149726662,178876790.5
TFX,-0.902110776702119,15990944171.0
LOAN,-0.9021018726320247,37373071.8
CTB,-0.9020801201707342,945504532.2
SBS,-0.9020075724841169,5256190893.0
ERJ,-0.9019785241302145,1263199513.0
MLHR,-0.9019680359045458,1133677197.0
KLIC,-0.9019653035371902,1526678811.0
LAMR,-0.9019552195719605,5015702742.0
CHL,-0.9019495926332205,159750000000.0
NNI,-0.901924757784032,1710121623.0
IMMU,-0.9019044946456984,4672220389.0
ABCB,-0.9018508793763172,1535808990.0
FOXA,-0.9018074726156291,15814071290.0
MEI,-0.9016417535241653,1012597595.0
GTS,-0.9016326745578285,398060211.0
BHP,-0.9015840204548315,98047841077.0
TALO,-0.9015708937848336,387460406.5
FLNT,-0.9015368318021079,110816309.7
VAC,-0.9015210974808033,3147619059.0
CFG,-0.9014732843198457,8676918401.0
LIFE,-0.901458311666026,28899218.82
SALT,-0.9014474765193136,157927274.1
CAE,-0.9014470785664331,4024137349.0
AXAS,-0.9014257791619799,22077193.2
MGPI,-0.9014149154911901,590153730.2
BEDU,-0.9013835508027594,776336435.8
CAJ,-0.9012812390932708,21594617957.0
UBSI,-0.9012792914628894,2594982454.0
FAMI,-0.9012062620199989,6711509.73
WSFS,-0.9011645290216154,1154727428.0
IMXI,-0.901155698458716,300852017.0
WBK,-0.9011282569860513,34410697702.0
NGL,-0.901110203983192,388897185.2
ZIV,-0.9010759410233204,78836720.0
LECO,-0.9010286177774252,4439586452.0
PECK,-0.9010220686514243,14182112.01
CARO,-0.9010056374224321,713742238.8
GNTX,-0.9009980758814272,5664006481.0
BSQR,-0.9009698730081073,14998636.95
TH,-0.9009646741591363,154562849.5
KTOV,-0.9009644158768471,4534116.18
NEPH,-0.9008580526790724,81599777.5
LTM,-0.900799197677045,2116362849.0
SOLO,-0.900754672966361,37790361.48
LARK,-0.9007498945868678,94561487.63
BRG,-0.900745616049961,139027340.9
AIRT,-0.9007288068611747,37776409.03
USIO,-0.9007026096300443,25025678.96
E,-0.9005984412598911,32420888074.0
PRSP,-0.9005945931331754,3277877885.0
DAIO,-0.9005473598140263,24499912.06
CUBI,-0.9004190405510051,323826567.5
BRT,-0.9004116290382589,143208000.0
MIC,-0.9003647738508684,2077451051.0
PII,-0.9003066701012361,3628822384.0
TTC,-0.900249852754968,6765370679.0
SACH,-0.9001706435821004,47109851.13
FFBW,-0.9001654308298637,67571753.75
LFUS,-0.9001262232871032,3201998441.0
CMC,-0.9000485253389836,1837124947.0
VET,-0.899994362619228,530729219.0
BKTI,-0.8999731797859862,30178166.07
BBL,-0.8999605322689721,80179873326.0
FBSS,-0.8999404238737909,49353054.93
RGA,-0.8999152533485737,6054499860.0
JBT,-0.899912665405305,2254375652.0
IKNX,-0.8998975437728164,7269622.918
HHC,-0.8997544218888938,2729485352.0
KRUS,-0.8997456942377152,85832697.3
MCBC,-0.899731564651731,242888440.4
KHC,-0.8996915868343336,35638647139.0
CR,-0.8996722945001144,3021489347.0
WAB,-0.899603509935827,9301590410.0
PSO,-0.8994521825150681,4619765091.0
FRT,-0.8993958830879512,5413065994.0
GMLP,-0.8993617578413303,211369989.8
LOVE,-0.899345901308709,158474126.9
DAR,-0.8992709781360038,3233212238.0
CIFS,-0.8992627107489383,11961564.29
SHLO,-0.8992595752839159,27839267.85
HTBI,-0.899241709570873,248415931.7
NRC,-0.8992392813177348,1289090515.0
IBKC,-0.899226394768748,1898478547.0
MAGS,-0.8992103209741363,67609636.2
INFI,-0.8991877111748243,56267695.96
BPFH,-0.8991649778445429,586180855.0
EVI,-0.8991562160557388,211843554.1
QCRH,-0.8991294965957446,427250881.8
SSNC,-0.899080769426515,13107679304.0
WSM,-0.8990136839375842,3919326264.0
WYNN,-0.8989960599755342,7879857168.0
PLIN,-0.8989497502756606,40866500.0
PBFX,-0.8988950590252734,378994171.2
FORR,-0.8988581948301586,615630602.2
AMPH,-0.8988526573165141,767977335.6
RLGT,-0.8988021032107655,180324834.7
BJRI,-0.8987901139580834,320021375.0
BORR,-0.8987312983294695,76243025.49
ORI,-0.8986820856519528,4768669184.0
MMX,-0.8986469176301509,468250804.5
ALGN,-0.8986254827413473,15492625254.0
PAYX,-0.8985858942312983,23840227810.0
NXE,-0.8985737411067881,450313213.8
SBBX,-0.8984589466749311,154123492.5
VIV,-0.898431985766687,15434661113.0
SYPR,-0.8984252060951179,12787878.96
ARTL,-0.8984088154103119,4044330.82
LOB,-0.8984065622057678,563240406.6
ING,-0.8983927622904017,19770846076.0
UNMA,-0.898390082558107,0.0
BCDA,-0.8983778123613506,23489857.65
SOLN,-0.8983394849263501,0.0
DD,-0.8983339177143664,29146335454.0
PCH,-0.8983196434270209,2120238599.0
MIXT,-0.8983195008210771,195796440.0
C,-0.8982796642329505,91620018000.0
FONR,-0.898249064200982,111513916.5
OPOF,-0.8982122871291649,81506132.8
VTGN,-0.8981824127923527,20669477.64
MMLP,-0.8981393544370097,51406593.48
AEYE,-0.8981023082278239,59029077.45
KODK,-0.8980856341147818,89533893.5
HQI,-0.8980841831902243,85821232.48
OBNK,-0.8980249881041293,459874084.2
APLS,-0.8980075300423551,2692742588.0
THR,-0.8979482777791142,463676018.4
CMA,-0.8979435496014888,4156975655.0
ENBA,-0.8979348831933153,0.0
TATT,-0.8978866625717061,33723844.8
REI,-0.8978750760243991,38742865.53
LSXMK,-0.897859122758409,9730462673.0
EXPR,-0.8978462261836779,122735266.6
IFFT,-0.8978408732312757,0.0
SWM,-0.8978377748468049,879600864.0
KMX,-0.8977581522943578,10528533635.0
BPTH,-0.897712127736327,19788353.52
SIMO,-0.8977118849107936,1542913999.0
FWONK,-0.8977029781190788,5999835181.0
TEX,-0.8976698599796434,937836936.8
CIH,-0.8976536318271698,89421488.8
WLTW,-0.8976100792363116,24314062656.0
SIFY,-0.8975918533094063,21201741.14
NOAH,-0.8975373280321016,1489834129.0
CALB,-0.8974877050699912,109644948.0
NXST,-0.8974655478083158,2831829559.0
LBRT,-0.8974534303031179,323045211.1
ZION,-0.8974137614434972,4800662091.0
CCF,-0.8974039060833513,784235460.0
MKD,-0.8973050150789417,19882350.0
GLAD,-0.8972998288806749,191893726.6
BAH,-0.8972433274205208,10640886905.0
KOP,-0.8972334894406174,232223559.4
CNP,-0.897218455702468,7916181131.0
ACST,-0.8971676892909712,52321480.42
MAR,-0.8971444615967179,25863123449.0
CSV,-0.8970663043670178,271853501.4
TWO,-0.8970362782894217,1129671644.0
FPAC,-0.8970060255531492,805646875.0
SLNO,-0.8969963427808362,121771560.0
LCII,-0.8969133816546033,1867451296.0
EIGI,-0.8969123301247334,356868267.8
NXPI,-0.8967948100721228,24189396931.0
REPL,-0.8967892337087722,439747800.0
HBT,-0.8967210412399493,289949151.4
MFG,-0.8967118633624362,28911249528.0
XEC,-0.896703062757579,2023305780.0
CMO,-0.8966922726463792,437631997.0
PPBI,-0.8966883257491768,1080754564.0
SG,-0.8966537507785522,913170780.7
MNRO,-0.8966108722860093,1567997510.0
GES,-0.8965688624597921,508731723.5
BFIN,-0.8965643738346423,108576459.2
UNP,-0.8965601505856317,99482789478.0
IOSP,-0.8965341831459025,1681350899.0
RC,-0.8965087416801318,318407235.1
WHLRD,-0.8964863072568894,28210983.06
PACD,-0.8964298980020642,35057562.61
VC,-0.8964180812441277,1363141864.0
ROYT,-0.8964087441152352,9001450.761
NTWK,-0.8963954425358848,28559943.09
ORN,-0.8963907818998267,61788330.59
MCB,-0.8963815403987949,177966729.3
CELC,-0.8963350129802772,51269940.0
IHRT,-0.8962940201906674,462663833.0
VOYA,-0.8962833396287082,5398826530.0
IVAC,-0.8962480680259032,120029357.2
SBUX,-0.8962283425525926,88403084000.0
ISTR,-0.8962241779561193,119246228.9
LAZ,-0.8962199571438103,2905195137.0
JCP,-0.8962102907422805,80277519.17
MITO,-0.8961988300600204,18197213.58
MYGN,-0.8961953142730674,1133161687.0
FCNCA,-0.8961930216138881,3516145773.0
GOLF,-0.896178406893561,1813474996.0
CNBKA,-0.8961417738638269,319041185.7
SOHO,-0.8960966296424552,28016566.2
OTEL,-0.8959754838033205,24848041.49
CNNB,-0.8958043689816768,22317187.5
WSR,-0.8958013499032942,227472820.1
CMI,-0.895783553597601,21640677380.0
SNP,-0.8957677901395836,59591249365.0
WUBA,-0.8957431905679909,7781212712.0
RNST,-0.8957399763615703,1301758442.0
GPRO,-0.8957283652942706,443028532.1
CLFD,-0.8957014245665863,172083983.4
RTLR,-0.8956943286222719,807575760.2
DSGX,-0.8956835530007403,3377192961.0
ALTM,-0.8956739793341741,188458996.9
CSPI,-0.8956592638118915,39885188.36
TXMD,-0.895651311958192,256700846.8
DFFN,-0.8956445926630207,15191347.4
HMTV,-0.8956254607558898,337521428.1
AGS,-0.895606477246081,103079342.9
NFBK,-0.895582101037488,506638830.8
GLP,-0.8955207205344742,327836364.2
EPRT,-0.8954716947819615,1001333856.0
SMMF,-0.8954566526417035,203173073.3
PIPR,-0.8953875926824217,896380816.5
CCLP,-0.89537523968043,23161739.93
ET,-0.895295724397018,16354578581.0
SRLP,-0.8952494767908822,295934664.8
HCCI,-0.8952329666650021,379518923.5
SWKS,-0.8952082984479519,15689647827.0
FN,-0.8951706679393927,2267613122.0
SCWX,-0.8951650687134785,1021484205.0
WTFC,-0.8951545455952249,1948197892.0
EPD,-0.8951118879807402,35119123993.0
KERN,-0.8951028310667741,93074300.97
CNI,-0.8950523629153968,55631629337.0
PBF,-0.8950436340869117,857659547.5
MDRX,-0.8950069022112807,1071759444.0
BK,-0.8949845589081769,32238979630.0
CEI,-0.8949650431674399,8600000.0
PKOH,-0.8949635832152648,190753002.1
SSNT,-0.8949584902710892,9605712.314
MYT,-0.8949434503476177,13090157.0
SLCT,-0.8949369144722621,122124077.9
ELP,-0.8948824789649041,2944527800.0
BOXL,-0.8948124898271156,9283985.458999999
HLT,-0.8947661820904607,20053920912.0
MLR,-0.8947312803738334,301218409.9
DHR,-0.8946815668883442,108597000000.0
MACK,-0.8945925598944161,43619592.18
MOS,-0.8945635209032217,4222285930.0
PESI,-0.8945619342016035,71646965.46
RZB,-0.8945340149649551,0.0
ALNA,-0.8945333962758264,39092590.68
IIN,-0.8944594817315802,101879609.4
CRS,-0.8944576887606418,918694050.8
UIHC,-0.8944527535349475,388109150.4
SCKT,-0.8944418305710873,7593276.17
VEC,-0.8944273952695999,491171404.0
RBA,-0.894424324511125,4510438399.0
NURO,-0.8944218097248373,4385716.48
LGL,-0.8944048132250454,45490179.24
CBAT,-0.8943669405580097,22745244.66
IHG,-0.8943012028563275,7887099552.0
INTT,-0.8942716389634094,30663491.46
OC,-0.8942682930050305,4077547449.0
WRI,-0.8942646617920341,1799022564.0
PED,-0.8941190704633182,68879688.24
DOV,-0.8939733026496183,12386901308.0
UNTY,-0.8939626127668264,128458033.2
MFIN,-0.893939754134791,56311109.12
GM,-0.8939176182057194,32488540839.0
BTE,-0.8939000445633298,123301964.5
SATS,-0.8938917361763559,2981028064.0
STG,-0.8938914079709296,272655680.0
JYNT,-0.8938891229471215,152712252.0
ONTO,-0.8938011852327465,1638412591.0
ABMD,-0.8937754511879334,7489414923.0
FLT,-0.8937043036867143,18292923975.0
GJS,-0.893586841572028,0.0
SNX,-0.8935805732674394,3824148326.0
CUI,-0.8935408617939217,25249168.55
CIIC,-0.8935289633252979,313734375.0
B,-0.893499765545186,2007187683.0
MYOK,-0.8934962003802359,3067864818.0
PEI,-0.8934837356983286,65225647.51
DNR,-0.8934708121215681,88465092.11
TAP,-0.8934669781133331,9419076986.0
CDW,-0.8934251539419125,15022419139.0
PLYA,-0.8934112693780056,268681838.9
KAMN,-0.8933933427303288,1023670449.0
SWAV,-0.8933825254670295,1179776501.0
ATEC,-0.8933410401481798,222999542.3
AMRB,-0.8933330597172027,58591912.5
SVM,-0.8933329341605154,598889524.7
AMAG,-0.893298912502271,280293736.8
AVH,-0.8932723860679704,139578220.3
QCOM,-0.8932042306739156,84939510914.0
BBW,-0.8932034264170603,38122489.93
WKEY,-0.8931509571970755,756748.4
SBT,-0.8931448279244559,156131581.9
APTS,-0.8931071384634965,310240938.3
AVEO,-0.8931049511504794,63036014.72
ASB,-0.8931003231062812,1937417751.0
LE,-0.8930933661859666,259052896.0
DCOMP,-0.892961323823319,0.0
MMM,-0.8929520673172875,82647707211.0
ALG,-0.8929061271048627,1059694253.0
PK,-0.8928895469975311,1852660608.0
ABIO,-0.8928721118203856,6822619.6
LMNL,-0.8928582442521685,183030050.9
GPK,-0.8928467622235484,3719082898.0
HY,-0.8928401528184887,588384177.4
DTIL,-0.8927987182144281,379442139.1
SMIT,-0.8927786382247433,10895336.7
TSU,-0.8927508875672121,5833181051.0
OCGN,-0.8927423377739003,22628848.04
AMEH,-0.892665138456873,490240379.0
BRKS,-0.8926595201375854,2494969871.0
BERY,-0.892652672032655,4828628000.0
BPMP,-0.8926452228557622,1137729167.0
MKC,-0.892600266373819,20748955463.0
KFY,-0.8925606264290631,1461981628.0
AR,-0.8925185051197138,490217866.7
CTRN,-0.8924762601165763,121627190.2
CATY,-0.8924456138247582,1862405261.0
GEL,-0.8924396358089633,576122324.6
ITRI,-0.8923900407809228,2452228095.0
GTES,-0.8923375917606141,2086985743.0
LPSN,-0.8922985096040053,1454622228.0
TPX,-0.8922907866996782,2218876180.0
FBM,-0.8922179676828659,426826433.3
BKEP,-0.8922135069974875,49241715.6
SLB,-0.8922028472025446,21113951001.0
FUL,-0.8921909835710681,1607625504.0
SEAC,-0.8921709639893738,104096932.9
TTI,-0.8921611327644972,28351913.4
NNBR,-0.8919596204015204,103068874.9
USOI,-0.8918100380261355,9224802.48
PEB,-0.8917826287512316,1375220018.0
AZRX,-0.8917108056425063,17771103.68
RBCAA,-0.8916912628233103,641009442.6
FPRX,-0.8916624717150118,102318398.2
TLRY,-0.8915699158330674,743811081.0
PTEN,-0.8915428100557014,385757903.3
WLKP,-0.891520071470975,540940156.7
FLXS,-0.8914475207766073,70482234.06
AROW,-0.8913984251861814,386497493.4
HZN,-0.8913964053757719,41900517.45
NTN,-0.8913451549975516,3351955.6
PNRG,-0.8913247404073531,130509805.0
HAL,-0.8912773107526694,6663667474.0
FNWB,-0.8912634313936388,104101553.9
LODE,-0.891257602698047,13062620.12
WIRE,-0.8912536921170224,888255321.0
SAVE,-0.8912371494544175,886492392.5
CLF,-0.8911325275105593,1379203644.0
AIR,-0.8910713012731217,603380964.2
FANG,-0.8910477105596174,4884659238.0
OEC,-0.8910469703355596,450024150.5
CNQ,-0.891037432322901,15115684397.0
BRKL,-0.8909800006966853,850872089.2
MSBF,-0.8909226262249819,56256316.9
UXIN,-0.8908772196959149,292235968.0
HURC,-0.8908437473388181,187086982.5
ESI,-0.8908300857628989,2231578060.0
NUVA,-0.8907820543909811,2910167791.0
DBI,-0.8907528703659229,373092304.0
FSFG,-0.890709809181005,98962350.62
CLUB,-0.8907026845844048,11083829.27
BCS,-0.8906892136622703,19238698208.0
KW,-0.8906217277459603,1885174134.0
PGRE,-0.8906032310963174,1929404513.0
HEPA,-0.8905798533765286,8564512.02
PFGC,-0.8904813145486217,2827589257.0
CTBI,-0.8904612123784887,560258850.7
ORBC,-0.8904046829207338,190378991.5
CDOR,-0.8904046232417074,42828658.11
CXP,-0.890395666676757,1426331398.0
REKR,-0.8903705263243336,76275335.95
CANG,-0.890369699209399,779735471.9
UVSP,-0.8903667146766345,453138277.0
SHW,-0.8902775260167154,45522832620.0
SNN,-0.8902687394186937,17187938277.0
BDGE,-0.8902535301164696,358161023.8
SAIL,-0.8902413541668965,1544357007.0
JNCE,-0.890199620794299,165478582.3
TECK,-0.8901925221216749,4041115600.0
IBN,-0.8901276561540553,29803960819.0
BRMK,-0.8901219771088701,988797106.2
CBD,-0.8900978855940003,3277491152.0
NEON,-0.8900921519759845,22836173.46
TGEN,-0.8900717323587995,24850261.0
CWH,-0.8900552288790806,713031041.3
MRAM,-0.8900030713490547,49951327.4
AHH,-0.8899772363713092,664881926.4
EIX,-0.8899054663232134,21760480002.0
TUFN,-0.8898744725376143,312046678.9
THCAU,-0.8898712891550831,0.0
CARV,-0.8898617546915857,7195537.225
CZWI,-0.8898583736570308,67352094.36
LMAT,-0.8898044040956972,561769607.0
DRI,-0.8897473066171984,7465681284.0
GRVY,-0.8897119755555993,127053205.7
VFC,-0.8897109335264748,22037233456.0
CPST,-0.8897098704547975,11762114.22
DVN,-0.8896679205135789,3507364000.0
REVG,-0.8896333808427369,247972869.2
CHCI,-0.8896314785635178,17057736.0
PXS,-0.8896236244213758,18805846.4
TACT,-0.8896114494653898,29533801.36
CLPT,-0.8895755404861481,57784648.99
SLS,-0.8895701022850232,12159399.0
CRUS,-0.8895581263583151,4044167097.0
NDSN,-0.8895489772334617,8786968269.0
SAEX,-0.889539683280141,4747276.069
MFNC,-0.8895394804292461,105938503.3
RYAAY,-0.8895029959477784,5801683685.0
FTEK,-0.8894943755694159,13279655.7
MNPR,-0.8894547441079318,86246864.2
IDXX,-0.8894426294232878,22784033856.0
PEIX,-0.8894346407964958,14873369.45
HALL,-0.8894012286769373,56544050.16
BVSN,-0.8893633413452469,21443528.61
NOMD,-0.8893489038367082,4139211091.0
DRUA,-0.8893017859146856,0.0
GSL,-0.8893000462079098,72333760.56
TVTY,-0.8892815190276006,328940334.6
ROKU,-0.8892116482374123,15601999849.0
WSBF,-0.8891719070275821,333915173.3
PLAY,-0.8891450169350077,353815070.4
LBAI,-0.889122951769793,517262192.6
DIS,-0.8891226797635584,184624000000.0
TDI,-0.8890669879760191,0.0
SAGE,-0.8890388728021466,1808583421.0
ATV,-0.8890344990428941,25097771.23
XRX,-0.8890055810338474,3794784985.0
GMS,-0.888979703405717,605185552.4
SONM,-0.8889631112825779,17298960.54
GPL,-0.8889561353692643,145270900.4
AZPN,-0.8889034606897324,6610538992.0
PCSB,-0.888896048847641,211226712.5
BCOW,-0.8888658635739903,41160129.22
BZH,-0.8888075299702661,162886894.0
IBP,-0.8888071609157205,1164333829.0
JBLU,-0.8887728066149572,2327575371.0
INUV,-0.8887594187267676,13502921.52
CTL,-0.8887488760878122,11132710877.0
PRGS,-0.8887307568886802,1688524527.0
VHI,-0.8886949265398674,305990375.0
FRGI,-0.8886870671099566,169061080.4
ATHE,-0.8886612288815385,4455057.75
FLEX,-0.8886585927232018,3926095047.0
AZZ,-0.88864834778862,715034195.8
NVMI,-0.8886031758453562,1028339395.0
FUND,-0.8885829055264599,155768848.2
CFXA,-0.8885040340586348,0.0
JSM,-0.8884643335943877,0.0
AMCR,-0.8884389944183712,13858968473.0
MTX,-0.888374422755672,1258362722.0
FLIC,-0.8883673747926201,341669318.1
RMAX,-0.8882166740297053,647469331.3
FSS,-0.8882123215122729,1640048659.0
GLDD,-0.888199959688433,498416242.2
ENO,-0.8881370484645001,0.0
AXTA,-0.8881162542171017,4086327188.0
CIT,-0.8880532541984147,1938815815.0
CATC,-0.8880328559371591,249990488.0
VBLT,-0.888007063803314,49523771.06
INFO,-0.8879762315700964,25925577356.0
TCFC,-0.8879647470603282,108745177.6
VIST,-0.8879644686272974,181237688.3
GILT,-0.8879329419021951,462813771.7
KRA,-0.8879060322571173,277231887.8
AEO,-0.8878970518945736,1421227736.0
MIDD,-0.8878783405884421,2728571152.0
FFWM,-0.887831304104418,498176574.0
RHP,-0.8878305247289854,1538058753.0
PMT,-0.8878149070487438,999104577.7
CM,-0.8877920081354304,25430041304.0
RELX,-0.8877156951101559,44713592635.0
BX,-0.8877107713903216,57662129847.0
PRTY,-0.887660570761429,37494168.47
PRS,-0.8876239607395566,895819212.1
EPM,-0.8875979707966064,83083896.54
AMAL,-0.8875421539615096,286990775.7
LSXMA,-0.887518212394974,9563888215.0
CRHM,-0.8875166616164154,144649339.7
BCBP,-0.8875055631144819,165943936.7
PBR,-0.8874830331981751,40894497876.0
PRU,-0.8874789686898148,21485386241.0
BG,-0.8874588098251075,5526650399.0
FITB,-0.8874339776902727,11861693169.0
MFA,-0.8873227955091186,761232719.5
MBWM,-0.8873182703909956,355704293.7
SIX,-0.8872596777824144,1326724133.0
AROC,-0.8872327203979645,620650876.4
OSBC,-0.8872195159573294,209683504.3
PFG,-0.8871928207911388,8144245679.0
NWBI,-0.8871428432584867,1091798468.0
ASX,-0.8871283827439771,9182998746.0
FCAP,-0.8870613999766184,166394467.3
PEAK,-0.8870530878052666,12837983404.0
IVZ,-0.8870356369552375,4171390874.0
COO,-0.887004365431785,16249788115.0
QES,-0.8869835619781127,32028221.22
KXIN,-0.8869760156855229,58291351.34
LZB,-0.8869327820526804,924336937.3
SIC,-0.8868473219216855,53133718.27
ALEX,-0.8867663290795302,786694807.0
CBT,-0.8867572899212237,1651076661.0
SRE,-0.8867546837614431,35838551544.0
WNS,-0.8867134595144488,2236411879.0
CSOD,-0.8866821465871907,1823729554.0
FIT,-0.8866805004434944,1795060145.0
BANF,-0.886680005040018,1092684748.0
UTSI,-0.8866551919732482,71232670.0
FB,-0.8865633612301016,508124000000.0
NSC,-0.8865577160161248,39516972870.0
RVSB,-0.8865398912430024,111694570.4
SINO,-0.8865017355352856,8171088.576
ASRV,-0.8864992769234339,46559589.16
CLBS,-0.8864443459421035,24179798.73
FITBI,-0.8864412440366416,478800000.0
INVH,-0.8863336327150045,12093387977.0
PACW,-0.8862276096000627,2095472178.0
DBD,-0.886192275242765,285169261.0
SP,-0.8861709469741714,473969427.2
CLH,-0.886122763233774,2714442980.0
LFVN,-0.8860935376419168,184114035.8
HIL,-0.8860885720621369,94915657.59
Y,-0.8859974493635221,7831239869.0
FCF,-0.885968513200952,866548092.1
PKE,-0.8859620282450045,273512244.8
CPRT,-0.8859241049471722,16039207092.0
UFCS,-0.885917544602603,720235499.8
CPLG,-0.8858533261981002,184602879.6
UNVR,-0.88584648764825,1940422226.0
TGLS,-0.8858073300256726,148498771.8
RBKB,-0.8857996460926819,70418059.25
SHO,-0.8857995028086295,1840773503.0
HOG,-0.8857724774384966,2837596683.0
UUU,-0.8857647439016908,1064159.3090000001
PSHG,-0.8857333174546335,35465310.27
DSPG,-0.8857324586884476,390552995.0
HSIC,-0.8856949348026385,7587484164.0
FLR,-0.8856794668868118,1136814384.0
FTI,-0.8856648660924239,3429507431.0
AX,-0.8856549727198856,1071154134.0
MDLQ,-0.885643662798486,0.0
ILMN,-0.8856394695708839,47403391820.0
UG,-0.8856332715379778,63677261.34
SRC,-0.8855859666193687,2684038806.0
FEYE,-0.8855638462477413,2422468042.0
ADP,-0.8855609001093727,60367879515.0
CYCC,-0.885537148606603,7430382.72
JBHT,-0.8855230600401143,10720466575.0
NTGR,-0.8854532357979726,734288170.1
ACY,-0.8854453602131351,2566167.44
USDP,-0.8854262523876331,71132341.45
TME,-0.8854131514059635,18771593923.0
PAYC,-0.8853426610894736,13081815923.0
AXS,-0.8853122838507023,3181406520.0
CVU,-0.8852696321326223,35928943.11
GPI,-0.8852602003297801,860717015.1
EMMS,-0.8852237329478894,25275232.6
KOS,-0.8851997594718012,392945268.6
SPSC,-0.8851780508521723,1768114006.0
ASLN,-0.8851755881130117,19636872.43
WLFC,-0.8850828393789008,121802990.4
GEVO,-0.8850338351034251,14034818.88
VOD,-0.8850235762865969,5498400170.0
OTTW,-0.885012447347042,30918946.74
BREW,-0.8848849680945986,296477611.2
VRCA,-0.8848482360661495,273117335.9
SNDE,-0.8848159562456315,18701827.84
AG,-0.8847417713199976,1494244677.0
EGBN,-0.8846992647932126,943395605.6
ESTE,-0.8846559941404618,103568192.0
EMKR,-0.8846530587054895,73569374.12
TCBK,-0.8846422451727273,859730244.3
EGLE,-0.8846290504943506,119684482.3
X,-0.8846287127678369,1121927506.0
BMTC,-0.8846189474728342,519236053.3
AAOI,-0.8845934580792664,169337111.0
NS,-0.8845663465873155,1010999707.0
ETON,-0.8845340352429247,88037471.2
NKE,-0.8844800397125699,136688000000.0
REG,-0.8844253785443319,6308051358.0
SFBC,-0.8844230797767808,59608502.0
GRUB,-0.8844005093036855,3906455118.0
SAP,-0.8843151207727405,146294000000.0
OTEX,-0.8843128025398881,10479452568.0
BHR,-0.8842906422250688,82122194.35
TMQ,-0.884287681878182,214854474.3
SONA,-0.8842645686542705,227183523.1
BIG,-0.884201626401909,767667104.4
GVP,-0.884181129353633,21400990.84
KBH,-0.8841596908688946,1994417506.0
NCTY,-0.8841224811233191,10235760.39
ENOB,-0.8840294919499461,183664765.6
TOPS,-0.8839476480978808,32816197.21
CFX,-0.8839082090555073,2749928892.0
LTRPA,-0.8838779166428851,176532857.8
PWR,-0.883815449262821,4795215717.0
